"代码","简称","时间","开盘价(元)","收盘价(元)","最高价(元)","最低价(元)","涨跌(元)","涨跌幅(%)","前收盘价(元)"
"10004564.SH","500ETF沽3月6000","2022-09-19","0.4655","0.5098","0.5235","0.4634","0.1447","39.6330","0.3651"
"10004564.SH","500ETF沽3月6000","2022-09-20","0.4976","0.4967","0.5004","0.4527","-0.0131","-2.5696","0.5098"
"10004564.SH","500ETF沽3月6000","2022-09-21","0.5072","0.4700","0.5301","0.4605","-0.0240","-4.8583","0.4967"
"10004564.SH","500ETF沽3月6000","2022-09-22","0.4881","0.4699","0.5012","0.4579","-0.0054","-1.1361","0.4700"
"10004564.SH","500ETF沽3月6000","2022-09-23","0.4634","0.5044","0.5621","0.4634","0.0308","6.5034","0.4699"
"10004564.SH","500ETF沽3月6000","2022-09-26","0.5399","0.5440","0.5446","0.4794","0.0351","6.8972","0.5044"
"10004564.SH","500ETF沽3月6000","2022-09-27","0.5111","0.4732","0.5314","0.4732","-0.0708","-13.0147","0.5440"
