"代码","简称","时间","开盘价(元)","收盘价(元)","最高价(元)","最低价(元)","涨跌(元)","涨跌幅(%)","前收盘价(元)"
"10004563.SH","500ETF沽3月5750","2022-09-19","0.3372","0.3685","0.3840","0.3207","0.1172","46.6375","0.2513"
"10004563.SH","500ETF沽3月5750","2022-09-20","0.3594","0.3496","0.3594","0.3254","-0.0189","-5.1289","0.3685"
"10004563.SH","500ETF沽3月5750","2022-09-21","0.3744","0.3412","0.3856","0.3296","-0.0126","-3.5613","0.3496"
"10004563.SH","500ETF沽3月5750","2022-09-22","0.3653","0.3420","0.3653","0.3215","0.0016","0.4700","0.3412"
"10004563.SH","500ETF沽3月5750","2022-09-23","0.3425","0.3738","0.4041","0.3301","0.0358","10.5917","0.3420"
"10004563.SH","500ETF沽3月5750","2022-09-26","0.3938","0.3968","0.4021","0.3515","0.0235","6.2952","0.3738"
"10004563.SH","500ETF沽3月5750","2022-09-27","0.3800","0.3397","0.3942","0.3397","-0.0571","-14.3901","0.3968"
