"測鎢","潠備","奀潔","羲攫歎(啋)","彶攫歎(啋)","郔詢歎(啋)","郔腴歎(啋)","梀視(啋)","梀視盟(%)","彶攫歎(啋)"
"600390.SH","拻鄴訧掛","2010-02-12","18.6404","18.8410","19.0262","18.6404","0.2932","1.5807","18.5479"
"600390.SH","拻鄴訧掛","2010-02-22","18.8410","18.8410","19.1342","18.7948","0.0000","0.0000","18.8410"
"600390.SH","拻鄴訧掛","2010-02-23","18.7330","19.2422","19.7052","18.3627","0.4012","2.1294","18.8410"
"600390.SH","拻鄴訧掛","2010-02-24","19.1651","19.4274","19.4428","18.8565","0.1852","0.9623","19.2422"
"600390.SH","拻鄴訧掛","2010-02-25","19.3966","19.6743","19.6897","19.1497","0.2469","1.2708","19.4274"
"600390.SH","拻鄴訧掛","2010-02-26","19.5354","19.5817","19.7360","19.4428","-0.0926","-0.4706","19.6743"
"600390.SH","拻鄴訧掛","2010-03-01","19.7360","19.9829","20.2607","19.6897","0.4012","2.0489","19.5817"
"600390.SH","拻鄴訧掛","2010-03-02","19.9829","20.1990","20.3841","19.9366","0.2160","1.0811","19.9829"
"600390.SH","拻鄴訧掛","2010-03-03","20.2144","20.8162","20.9396","20.2144","0.6172","3.0558","20.1990"
"600390.SH","拻鄴訧掛","2010-03-04","20.9088","20.0292","20.9859","19.8903","-0.7870","-3.7806","20.8162"
"600390.SH","拻鄴訧掛","2010-03-05","20.3070","20.2298","20.6927","19.9675","0.2006","1.0015","20.0292"
"600390.SH","拻鄴訧掛","2010-03-08","19.9521","20.1527","20.1681","19.8595","-0.0772","-0.3814","20.2298"
"600390.SH","拻鄴訧掛","2010-03-09","20.1064","20.5076","20.6773","19.9366","0.3549","1.7611","20.1527"
"600390.SH","拻鄴訧掛","2010-03-10","20.3687","20.8162","20.9242","20.1527","0.3086","1.5049","20.5076"
"600390.SH","拻鄴訧掛","2010-03-11","20.5230","21.2328","21.5106","20.4459","0.4166","2.0015","20.8162"
"600390.SH","拻鄴訧掛","2010-03-12","21.1402","20.3224","21.2174","20.2915","-0.9104","-4.2878","21.2328"
"600390.SH","拻鄴訧掛","2010-03-15","20.4613","19.9829","20.4613","19.6435","-0.3395","-1.6705","20.3224"
"600390.SH","拻鄴訧掛","2010-03-16","20.1372","20.6310","20.7699","20.0138","0.6481","3.2432","19.9829"
"600390.SH","拻鄴訧掛","2010-03-17","20.6310","20.9396","21.2637","20.4767","0.3086","1.4959","20.6310"
"600390.SH","拻鄴訧掛","2010-03-18","20.8316","20.7082","21.1248","20.5076","-0.2315","-1.1054","20.9396"
"600390.SH","拻鄴訧掛","2010-03-19","20.7082","20.6465","20.8008","20.2144","-0.0617","-0.2981","20.7082"
"600390.SH","拻鄴訧掛","2010-03-22","20.4921","21.1557","21.1711","20.2144","0.5092","2.4664","20.6465"
"600390.SH","拻鄴訧掛","2010-03-23","21.2328","21.2483","21.4180","20.7082","0.0926","0.4376","21.1557"
"600390.SH","拻鄴訧掛","2010-03-24","21.4489","21.2174","21.8809","21.1865","-0.0309","-0.1452","21.2483"
"600390.SH","拻鄴訧掛","2010-03-25","21.0631","21.4797","21.8346","20.8471","0.2623","1.2364","21.2174"
"600390.SH","拻鄴訧掛","2010-03-26","21.4489","21.6340","21.8038","21.0785","0.1543","0.7184","21.4797"
"600390.SH","拻鄴訧掛","2010-03-29","21.6649","21.6340","21.8038","21.3254","0.0000","0.0000","21.6340"
"600390.SH","拻鄴訧掛","2010-03-31","22.2204","22.3130","22.4519","22.0044","0.0926","0.4167","22.2204"
"600390.SH","拻鄴訧掛","2010-04-01","22.2667","22.9765","22.9919","22.0661","0.6635","2.9737","22.3130"
"600390.SH","拻鄴訧掛","2010-04-02","22.9919","22.9765","23.2697","22.6216","0.0000","0.0000","22.9765"
"600390.SH","拻鄴訧掛","2010-04-06","22.9611","22.3593","23.2234","22.2050","-0.6172","-2.6864","22.9765"
"600390.SH","拻鄴訧掛","2010-04-07","22.2976","22.4673","22.5290","22.1432","0.1080","0.4831","22.3593"
"600390.SH","拻鄴訧掛","2010-04-08","22.4519","21.6649","22.6062","21.6032","-0.8024","-3.5714","22.4673"
"600390.SH","拻鄴訧掛","2010-04-09","21.6649","21.6649","21.6649","21.6649","","","21.6649"
"600390.SH","拻鄴訧掛","2010-04-12","21.9889","22.1741","22.6525","21.8501","0.5092","2.3504","21.6649"
"600390.SH","拻鄴訧掛","2010-04-13","22.0815","22.5444","22.6062","20.8162","0.3703","1.6701","22.1741"
"600390.SH","拻鄴訧掛","2010-04-14","22.4210","22.5907","22.7605","22.2513","0.0463","0.2053","22.5444"
"600390.SH","拻鄴訧掛","2010-04-15","22.5444","21.7883","22.5444","21.6032","-0.8024","-3.5519","22.5907"
"600390.SH","拻鄴訧掛","2010-04-16","21.7883","21.6958","21.9581","21.5260","-0.0926","-0.4249","21.7883"
"600390.SH","拻鄴訧掛","2010-04-19","21.4489","20.6002","21.5723","20.5693","-1.0956","-5.0498","21.6958"
"600390.SH","拻鄴訧掛","2010-04-20","20.3996","20.4767","20.8471","20.0292","-0.1234","-0.5993","20.6002"
"600390.SH","拻鄴訧掛","2010-04-21","20.5230","21.2637","21.3717","20.3687","0.7870","3.8432","20.4767"
"600390.SH","拻鄴訧掛","2010-04-22","21.4180","21.8038","22.3284","20.9551","0.5401","2.5399","21.2637"
"600390.SH","拻鄴訧掛","2010-04-23","21.7266","22.3593","22.5753","21.6958","0.5555","2.5478","21.8038"
"600390.SH","拻鄴訧掛","2010-04-26","22.4673","22.2821","22.5136","21.8655","-0.0772","-0.3451","22.3593"
"600390.SH","拻鄴訧掛","2010-04-27","22.3284","22.0507","22.7605","21.5260","-0.2315","-1.0388","22.2821"
"600390.SH","拻鄴訧掛","2010-04-28","21.6495","22.9302","22.9919","21.5260","0.8796","3.9888","22.0507"
"600390.SH","拻鄴訧掛","2010-04-29","23.0382","22.0815","23.3006","22.0352","-0.8487","-3.7012","22.9302"
"600390.SH","拻鄴訧掛","2010-04-30","21.5260","20.2144","21.5723","19.8749","-1.8671","-8.4556","22.0815"
"600390.SH","拻鄴訧掛","2010-05-04","19.6743","20.3224","20.7236","19.1342","0.1080","0.5343","20.2144"
"600390.SH","拻鄴訧掛","2010-05-05","19.7515","20.8162","20.8316","19.4428","0.4938","2.4298","20.3224"
"600390.SH","拻鄴訧掛","2010-05-06","20.6002","20.6773","21.2174","20.6002","-0.1389","-0.6672","20.8162"
"600390.SH","拻鄴訧掛","2010-05-07","20.2144","19.4583","20.5384","19.4428","-1.2190","-5.8955","20.6773"
"600390.SH","拻鄴訧掛","2010-05-10","19.4891","18.5324","19.7669","18.1312","-0.9258","-4.7581","19.4583"
"600390.SH","拻鄴訧掛","2010-05-11","18.9491","18.4244","19.1188","18.2547","-0.1080","-0.5829","18.5324"
"600390.SH","拻鄴訧掛","2010-05-12","18.3627","17.8689","18.5170","17.5294","-0.5555","-3.0151","18.4244"
"600390.SH","拻鄴訧掛","2010-05-13","17.8843","18.4090","18.4707","17.6374","0.5401","3.0225","17.8689"
"600390.SH","拻鄴訧掛","2010-05-14","18.2855","18.7485","19.1034","18.1312","0.3395","1.8441","18.4090"
"600390.SH","拻鄴訧掛","2010-05-17","18.3627","17.4831","18.7330","17.4368","-1.2653","-6.7490","18.7485"
"600390.SH","拻鄴訧掛","2010-05-18","17.3751","17.5603","17.7300","16.5573","0.0772","0.4413","17.4831"
"600390.SH","拻鄴訧掛","2010-05-19","17.2980","17.4214","18.1930","16.9739","-0.1389","-0.7909","17.5603"
"600390.SH","拻鄴訧掛","2010-05-20","17.1282","17.0511","17.5757","16.9893","-0.3703","-2.1258","17.4214"
"600390.SH","拻鄴訧掛","2010-05-21","16.1869","16.8659","16.9276","15.8938","-0.1852","-1.0860","17.0511"
"600390.SH","拻鄴訧掛","2010-05-24","16.9893","17.5603","17.6529","16.9739","0.6944","4.1171","16.8659"
"600390.SH","拻鄴訧掛","2010-05-25","17.5140","17.9769","18.4398","17.2980","0.4166","2.3726","17.5603"
"600390.SH","拻鄴訧掛","2010-05-26","17.7918","17.9769","18.4553","17.7146","0.0000","0.0000","17.9769"
"600390.SH","拻鄴訧掛","2010-05-27","17.9152","19.1497","19.7206","17.5140","1.1727","6.5236","17.9769"
"600390.SH","拻鄴訧掛","2010-05-28","19.2268","18.9491","19.5200","18.7948","-0.2006","-1.0475","19.1497"
"600390.SH","拻鄴訧掛","2010-05-31","18.7330","18.3936","19.2885","18.2392","-0.5555","-2.9316","18.9491"
"600390.SH","拻鄴訧掛","2010-06-01","18.2084","18.8256","18.9491","17.7918","0.4321","2.3490","18.3936"
"600390.SH","拻鄴訧掛","2010-06-02","18.5170","19.0108","19.0262","18.1312","0.1852","0.9836","18.8256"
"600390.SH","拻鄴訧掛","2010-06-03","19.1034","18.3781","19.1034","18.3627","-0.6327","-3.3279","19.0108"
"600390.SH","拻鄴訧掛","2010-06-04","18.3164","18.6867","18.7485","18.1467","0.3086","1.6793","18.3781"
"600390.SH","拻鄴訧掛","2010-06-07","18.2084","18.2392","18.4861","17.7146","-0.4475","-2.3947","18.6867"
"600390.SH","拻鄴訧掛","2010-06-08","18.2392","18.1930","18.5170","17.8998","-0.0463","-0.2538","18.2392"
"600390.SH","拻鄴訧掛","2010-06-09","18.3318","19.0108","19.0262","18.2084","0.8178","4.4953","18.1930"
"600390.SH","拻鄴訧掛","2010-06-10","18.9799","18.8873","19.1497","18.7485","-0.1234","-0.6494","19.0108"
"600390.SH","拻鄴訧掛","2010-06-11","18.9799","19.0416","19.2114","18.7948","0.1543","0.8170","18.8873"
"600390.SH","拻鄴訧掛","2010-06-17","19.1034","18.8410","19.5200","18.8256","-0.2006","-1.0535","19.0416"
"600390.SH","拻鄴訧掛","2010-06-18","18.7485","17.3134","18.8256","17.2825","-1.5277","-8.1081","18.8410"
"600390.SH","拻鄴訧掛","2010-06-21","17.2825","17.9615","18.0541","17.1591","0.6481","3.7433","17.3134"
"600390.SH","拻鄴訧掛","2010-06-22","17.8998","18.0849","18.1775","17.7763","0.1234","0.6873","17.9615"
"600390.SH","拻鄴訧掛","2010-06-23","18.1930","18.0541","18.3627","17.8380","-0.0309","-0.1707","18.0849"
"600390.SH","拻鄴訧掛","2010-06-24","17.8998","18.3010","18.3936","17.8226","0.2469","1.3675","18.0541"
"600390.SH","拻鄴訧掛","2010-06-25","18.3010","18.7022","18.9491","18.1930","0.4012","2.1922","18.3010"
"600390.SH","拻鄴訧掛","2010-06-28","18.7176","18.0541","18.8256","17.8380","-0.6481","-3.4653","18.7022"
"600390.SH","拻鄴訧掛","2010-06-29","17.8998","17.1128","18.1158","16.6344","-0.9413","-5.2137","18.0541"
"600390.SH","拻鄴訧掛","2010-06-30","16.8196","16.7270","17.1899","16.6344","-0.3858","-2.2543","17.1128"
"600390.SH","拻鄴訧掛","2010-07-01","16.5110","16.1098","16.9739","16.0481","-0.6172","-3.6900","16.7270"
"600390.SH","拻鄴訧掛","2010-07-02","15.9401","16.3567","16.5881","15.5851","0.2469","1.5326","16.1098"
"600390.SH","拻鄴訧掛","2010-07-05","16.0481","16.2950","16.5110","15.9709","-0.0617","-0.3774","16.3567"
"600390.SH","拻鄴訧掛","2010-07-06","16.2641","16.7270","16.9431","16.0481","0.4321","2.6515","16.2950"
"600390.SH","拻鄴訧掛","2010-07-07","16.9893","16.8196","17.1128","16.5110","0.0926","0.5535","16.7270"
"600390.SH","拻鄴訧掛","2010-07-08","16.9739","16.6962","16.9739","16.6344","-0.1234","-0.7339","16.8196"
"600390.SH","拻鄴訧掛","2010-07-12","17.1282","17.1128","17.3288","17.0202","0.0000","0.0000","17.1128"
"600390.SH","拻鄴訧掛","2010-07-13","16.9893","17.0048","17.4060","16.7887","-0.1080","-0.6312","17.1128"
"600390.SH","拻鄴訧掛","2010-07-14","17.0048","17.3134","17.3905","16.9739","0.3086","1.8149","17.0048"
"600390.SH","拻鄴訧掛","2010-07-15","17.3134","16.4493","17.3134","16.3721","-0.8641","-4.9911","17.3134"
"600390.SH","拻鄴訧掛","2010-07-16","16.2641","16.4493","16.5573","15.9709","0.0000","0.0000","16.4493"
"600390.SH","拻鄴訧掛","2010-07-19","16.2332","17.1437","17.1591","16.1407","0.6944","4.2214","16.4493"
"600390.SH","拻鄴訧掛","2010-07-20","17.1437","18.7330","18.8565","17.0819","1.5894","9.2709","17.1437"
"600390.SH","拻鄴訧掛","2010-07-21","18.2547","19.3811","19.7206","18.2392","0.6481","3.4596","18.7330"
"600390.SH","拻鄴訧掛","2010-07-22","18.9799","19.2114","20.0909","18.7330","-0.1697","-0.8758","19.3811"
"600390.SH","拻鄴訧掛","2010-07-23","18.9954","18.9028","19.7515","18.7330","-0.3086","-1.6064","19.2114"
"600390.SH","拻鄴訧掛","2010-07-26","19.2885","19.4274","19.7052","19.1651","0.5246","2.7755","18.9028"
"600390.SH","拻鄴訧掛","2010-07-27","19.1651","19.4120","19.7515","18.9954","-0.0154","-0.0794","19.4274"
"600390.SH","拻鄴訧掛","2010-07-28","19.2885","19.7360","19.8595","19.2885","0.3240","1.6693","19.4120"
"600390.SH","拻鄴訧掛","2010-07-29","19.6743","20.1218","20.1835","19.4737","0.3858","1.9547","19.7360"
"600390.SH","拻鄴訧掛","2010-07-30","19.9675","20.0447","20.4767","19.9521","-0.0772","-0.3834","20.1218"
"600390.SH","拻鄴訧掛","2010-08-02","20.0138","20.1372","20.3224","19.7978","0.0926","0.4619","20.0447"
"600390.SH","拻鄴訧掛","2010-08-03","20.3224","19.5354","20.3224","19.3348","-0.6018","-2.9885","20.1372"
"600390.SH","拻鄴訧掛","2010-08-04","19.4737","20.1218","20.1372","19.3657","0.5864","3.0016","19.5354"
"600390.SH","拻鄴訧掛","2010-08-05","20.1064","19.8132","20.2144","19.6589","-0.3086","-1.5337","20.1218"
"600390.SH","拻鄴訧掛","2010-08-06","19.9829","20.5076","20.6773","19.5972","0.6944","3.5047","19.8132"
"600390.SH","拻鄴訧掛","2010-08-09","20.5230","20.6465","20.7082","20.2607","0.1389","0.6772","20.5076"
"600390.SH","拻鄴訧掛","2010-08-10","20.5230","19.7515","20.7545","19.6897","-0.8950","-4.3348","20.6465"
"600390.SH","拻鄴訧掛","2010-08-11","19.6280","19.7515","20.0601","19.2422","0.0000","0.0000","19.7515"
"600390.SH","拻鄴訧掛","2010-08-12","19.4428","19.7206","20.1527","19.2885","-0.0309","-0.1563","19.7515"
"600390.SH","拻鄴訧掛","2010-08-13","19.7515","20.3533","20.4613","19.6589","0.6327","3.2081","19.7206"
"600390.SH","拻鄴訧掛","2010-08-16","20.3070","20.6465","20.9242","20.2144","0.2932","1.4405","20.3533"
"600390.SH","拻鄴訧掛","2010-08-17","20.6310","20.9859","21.2020","20.3687","0.3395","1.6442","20.6465"
"600390.SH","拻鄴訧掛","2010-08-18","21.0014","20.8933","21.0631","20.6002","-0.0926","-0.4412","20.9859"
"600390.SH","拻鄴訧掛","2010-08-19","20.9088","21.1402","21.7266","20.8008","0.2469","1.1817","20.8933"
"600390.SH","拻鄴訧掛","2010-08-20","21.0631","21.1248","21.6649","20.5693","-0.0154","-0.0730","21.1402"
"600390.SH","拻鄴訧掛","2010-08-23","21.0168","22.0352","22.8068","20.9242","0.9104","4.3097","21.1248"
"600390.SH","拻鄴訧掛","2010-08-24","21.9118","22.0661","22.1432","21.4952","0.0309","0.1401","22.0352"
"600390.SH","拻鄴訧掛","2010-08-25","21.8501","22.0198","22.8376","21.7575","-0.0463","-0.2098","22.0661"
"600390.SH","拻鄴訧掛","2010-08-26","21.9889","21.5723","22.1741","21.2945","-0.4475","-2.0322","22.0198"
"600390.SH","拻鄴訧掛","2010-08-27","21.5569","21.4026","21.5569","20.9551","-0.1697","-0.7868","21.5723"
"600390.SH","拻鄴訧掛","2010-08-30","21.4489","23.5475","23.5475","21.4489","2.1449","10.0216","21.4026"
"600390.SH","拻鄴訧掛","2010-08-31","23.5475","23.5475","23.5475","23.5475","","","23.5475"
"600390.SH","拻鄴訧掛","2010-09-01","25.9084","25.5226","25.9084","24.3190","1.9751","8.3879","23.5475"
"600390.SH","拻鄴訧掛","2010-09-02","25.1523","27.4515","28.0687","24.8436","1.9289","7.5574","25.5226"
"600390.SH","拻鄴訧掛","2010-09-03","26.6953","26.4484","27.3434","25.8929","-1.0030","-3.6537","27.4515"
"600390.SH","拻鄴訧掛","2010-09-06","26.5410","26.1090","27.5903","25.6923","-0.3395","-1.2835","26.4484"
"600390.SH","拻鄴訧掛","2010-09-07","26.2170","26.3096","26.8342","25.9701","0.2006","0.7683","26.1090"
"600390.SH","拻鄴訧掛","2010-09-08","26.2478","27.3743","28.0378","25.7695","1.0647","4.0469","26.3096"
"600390.SH","拻鄴訧掛","2010-09-09","27.4669","28.1613","29.1488","27.0040","0.7870","2.8749","27.3743"
"600390.SH","拻鄴訧掛","2010-09-10","27.8527","27.2354","28.0533","26.7879","-0.9258","-3.2877","28.1613"
"600390.SH","拻鄴訧掛","2010-09-13","27.2354","28.3927","28.6088","27.2200","1.1573","4.2493","27.2354"
"600390.SH","拻鄴訧掛","2010-09-14","28.2384","27.8218","28.8557","27.6829","-0.5709","-2.0109","28.3927"
"600390.SH","拻鄴訧掛","2010-09-15","27.4977","25.3683","27.5749","25.1523","-2.4535","-8.8186","27.8218"
"600390.SH","拻鄴訧掛","2010-09-16","25.2911","25.1060","26.0472","24.6276","-0.2623","-1.0341","25.3683"
"600390.SH","拻鄴訧掛","2010-09-17","24.9979","24.6739","25.5998","24.6276","-0.4321","-1.7210","25.1060"
"600390.SH","拻鄴訧掛","2010-09-20","24.6893","24.4887","24.9979","23.7172","-0.1852","-0.7505","24.6739"
"600390.SH","拻鄴訧掛","2010-09-21","24.5659","24.5659","24.9208","24.1955","0.0772","0.3151","24.4887"
"600390.SH","拻鄴訧掛","2010-09-27","24.9208","25.3837","26.0164","24.8591","0.8178","3.3292","24.5659"
"600390.SH","拻鄴訧掛","2010-09-28","25.9392","25.8466","26.5102","25.1831","0.4629","1.8237","25.3837"
"600390.SH","拻鄴訧掛","2010-09-29","26.0627","25.3374","26.4639","25.1677","-0.5092","-1.9701","25.8466"
"600390.SH","拻鄴訧掛","2010-09-30","25.2911","26.0010","26.2016","25.1523","0.6635","2.6188","25.3374"
"600390.SH","拻鄴訧掛","2010-10-08","26.5410","26.6953","27.4669","26.2478","0.6944","2.6706","26.0010"
"600390.SH","拻鄴訧掛","2010-10-11","26.5410","26.9422","28.0841","26.4330","0.2469","0.9249","26.6953"
"600390.SH","拻鄴訧掛","2010-10-12","26.9268","27.4977","27.7292","26.6490","0.5555","2.0619","26.9422"
"600390.SH","拻鄴訧掛","2010-10-13","27.5595","27.2046","28.4545","27.0040","-0.2932","-1.0662","27.4977"
"600390.SH","拻鄴訧掛","2010-10-14","27.2354","28.0841","28.4545","27.0811","0.8796","3.2331","27.2046"
"600390.SH","拻鄴訧掛","2010-10-15","27.7755","29.1797","29.7506","26.6953","1.0956","3.9011","28.0841"
"600390.SH","拻鄴訧掛","2010-10-18","29.1951","31.8955","32.0961","28.7785","2.7158","9.3072","29.1797"
"600390.SH","拻鄴訧掛","2010-10-19","31.1549","31.2783","31.6332","30.2444","-0.6172","-1.9352","31.8955"
"600390.SH","拻鄴訧掛","2010-10-20","30.0901","29.3032","30.6765","28.7013","-1.9751","-6.3148","31.2783"
"600390.SH","拻鄴訧掛","2010-10-21","29.1643","29.9667","30.2290","28.9482","0.6635","2.2644","29.3032"
"600390.SH","拻鄴訧掛","2010-10-22","29.8278","30.8771","31.5406","29.3186","0.9104","3.0381","29.9667"
"600390.SH","拻鄴訧掛","2010-10-25","30.6456","31.1394","31.8801","30.6456","0.2623","0.8496","30.8771"
"600390.SH","拻鄴訧掛","2010-10-26","31.1394","32.1733","32.2041","30.2599","1.0339","3.3201","31.1394"
"600390.SH","拻鄴訧掛","2010-10-27","32.0653","31.8955","34.7194","31.3555","-0.2778","-0.8633","32.1733"
"600390.SH","拻鄴訧掛","2010-10-28","31.0160","32.6054","34.1793","31.0160","0.7098","2.2254","31.8955"
"600390.SH","拻鄴訧掛","2010-10-29","33.1146","35.8613","35.8613","33.1146","3.2559","9.9858","32.6054"
"600390.SH","拻鄴訧掛","2010-11-01","36.4168","39.2560","39.4412","35.4909","3.3948","9.4664","35.8613"
"600390.SH","拻鄴訧掛","2010-11-02","38.1142","36.5711","40.1202","36.2933","-2.6850","-6.8396","39.2560"
"600390.SH","拻鄴訧掛","2010-11-03","35.9538","33.9787","37.3272","33.6238","-2.5924","-7.0886","36.5711"
"600390.SH","拻鄴訧掛","2010-11-04","34.7657","35.5063","36.2007","33.7935","1.5277","4.4959","33.9787"
"600390.SH","拻鄴訧掛","2010-11-05","36.9877","37.2963","38.9166","36.2779","1.7900","5.0413","35.5063"
"600390.SH","拻鄴訧掛","2010-11-08","37.4043","36.8025","37.5895","36.0464","-0.4938","-1.3240","37.2963"
"600390.SH","拻鄴訧掛","2010-11-09","36.2933","36.9877","38.1605","36.2933","0.1852","0.5031","36.8025"
"600390.SH","拻鄴訧掛","2010-11-10","36.8797","37.5278","38.0061","35.4909","0.5401","1.4602","36.9877"
"600390.SH","拻鄴訧掛","2010-11-11","37.0031","37.3580","39.8115","36.7408","-0.1697","-0.4523","37.5278"
"600390.SH","拻鄴訧掛","2010-11-12","36.6791","37.4352","39.7035","35.7841","0.0772","0.2065","37.3580"
"600390.SH","拻鄴訧掛","2010-11-15","37.6512","37.9444","39.3178","35.9230","0.5092","1.3603","37.4352"
"600390.SH","拻鄴訧掛","2010-11-16","37.9598","34.1484","37.9598","34.1484","-3.7960","-10.0041","37.9444"
"600390.SH","拻鄴訧掛","2010-11-17","32.0807","31.0160","32.6671","30.7382","-3.1325","-9.1731","34.1484"
"600390.SH","拻鄴訧掛","2010-11-18","31.3246","31.5869","32.0498","29.9050","0.5709","1.8408","31.0160"
"600390.SH","拻鄴訧掛","2010-11-19","32.0498","31.9727","32.0498","30.3833","0.3858","1.2213","31.5869"
"600390.SH","拻鄴訧掛","2010-11-22","31.3246","32.5591","33.1454","30.8771","0.5864","1.8340","31.9727"
"600390.SH","拻鄴訧掛","2010-11-23","32.2504","30.3679","32.2504","29.9667","-2.1912","-6.7299","32.5591"
"600390.SH","拻鄴訧掛","2010-11-24","30.2444","31.3092","31.6795","29.9512","0.9413","3.0996","30.3679"
"600390.SH","拻鄴訧掛","2010-11-25","31.4326","32.1733","32.3430","30.8617","0.8641","2.7600","31.3092"
"600390.SH","拻鄴訧掛","2010-11-26","32.2504","31.4480","32.3276","31.0160","-0.7252","-2.2542","32.1733"
"600390.SH","拻鄴訧掛","2010-11-29","31.1394","30.4450","31.3092","30.1673","-1.0030","-3.1894","31.4480"
"600390.SH","拻鄴訧掛","2010-11-30","30.5530","29.4266","31.0005","27.7755","-1.0184","-3.3452","30.4450"
"600390.SH","拻鄴訧掛","2010-12-01","29.1334","29.2723","29.7661","28.5779","-0.1543","-0.5244","29.4266"
"600390.SH","拻鄴訧掛","2010-12-02","29.6272","29.7044","30.5530","29.6272","0.4321","1.4760","29.2723"
"600390.SH","拻鄴訧掛","2010-12-03","29.7352","30.0130","30.3062","29.6272","0.3086","1.0390","29.7044"
"600390.SH","拻鄴訧掛","2010-12-06","30.0901","29.1797","30.4296","28.7168","-0.8333","-2.7764","30.0130"
"600390.SH","拻鄴訧掛","2010-12-07","28.7476","29.3494","29.6272","28.0378","0.1697","0.5817","29.1797"
"600390.SH","拻鄴訧掛","2010-12-08","29.1951","29.1797","29.9204","28.8865","-0.1697","-0.5783","29.3494"
"600390.SH","拻鄴訧掛","2010-12-09","29.0717","28.7939","29.1797","28.3619","-0.3858","-1.3221","29.1797"
"600390.SH","拻鄴訧掛","2010-12-10","28.6705","29.7044","29.9512","28.3619","0.9104","3.1618","28.7939"
"600390.SH","拻鄴訧掛","2010-12-13","29.7198","32.0653","32.1733","29.7198","2.3609","7.9481","29.7044"
"600390.SH","拻鄴訧掛","2010-12-14","32.0961","33.1300","33.7164","31.9418","1.0647","3.3205","32.0653"
"600390.SH","拻鄴訧掛","2010-12-15","33.1763","32.9448","33.9170","32.4819","-0.1852","-0.5589","33.1300"
