"測鎢","潠備","奀潔","羲攫歎(啋)","彶攫歎(啋)","郔詢歎(啋)","郔腴歎(啋)","梀視(啋)","梀視盟(%)","彶攫歎(啋)"
"002236.SZ","湮貌嘖爺","2010-03-09","77.5060","78.6118","79.4160","77.1642","1.1058","1.4267","77.5060"
"002236.SZ","湮貌嘖爺","2010-03-10","78.3906","78.9737","79.7779","78.1091","0.3619","0.4604","78.6118"
"002236.SZ","湮貌嘖爺","2010-03-11","79.1647","77.8076","79.1647","75.3949","-1.1661","-1.4766","78.9737"
"002236.SZ","湮貌嘖爺","2010-03-12","77.0737","77.7975","78.7927","76.2092","-0.0101","-0.0129","77.8076"
"002236.SZ","湮貌嘖爺","2010-03-15","77.9081","77.8076","78.0790","77.2346","0.0101","0.0129","77.7975"
"002236.SZ","湮貌嘖爺","2010-03-16","78.0086","77.2848","79.7176","76.2695","-0.5227","-0.6718","77.8076"
"002236.SZ","湮貌嘖爺","2010-03-17","77.4155","83.4169","85.0153","77.4155","6.1321","7.9345","77.2848"
"002236.SZ","湮貌嘖爺","2010-03-18","82.5122","79.1747","82.5323","79.0641","-4.2422","-5.0856","83.4169"
"002236.SZ","湮貌嘖爺","2010-03-19","78.9134","78.5615","79.9186","77.4055","-0.6132","-0.7745","79.1747"
"002236.SZ","湮貌嘖爺","2010-03-22","77.9081","79.0239","79.1948","77.4155","0.4624","0.5886","78.5615"
"002236.SZ","湮貌嘖爺","2010-03-23","79.0943","80.2001","80.6223","78.9134","1.1762","1.4884","79.0239"
"002236.SZ","湮貌嘖爺","2010-03-24","80.3207","83.5677","84.8444","80.2403","3.3676","4.1990","80.2001"
"002236.SZ","湮貌嘖爺","2010-03-25","84.0302","84.5127","84.8846","82.7334","0.9449","1.1308","83.5677"
"002236.SZ","湮貌嘖爺","2010-03-26","83.4371","83.6079","84.4423","81.5069","-0.9047","-1.0705","84.5127"
"002236.SZ","湮貌嘖爺","2010-03-29","83.6884","82.1503","84.3217","80.3207","-1.4576","-1.7434","83.6079"
"002236.SZ","湮貌嘖爺","2010-03-30","81.9493","82.8439","83.9397","81.9493","0.6936","0.8443","82.1503"
"002236.SZ","湮貌嘖爺","2010-03-31","82.4619","85.4476","85.6486","81.7382","2.6036","3.1428","82.8439"
"002236.SZ","湮貌嘖爺","2010-04-01","85.8296","87.7597","91.1776","85.8296","2.3121","2.7059","85.4476"
"002236.SZ","湮貌嘖爺","2010-04-02","86.8348","86.9153","88.8554","86.5634","-0.8444","-0.9622","87.7597"
"002236.SZ","湮貌嘖爺","2010-04-06","87.2571","90.1522","91.0570","86.7343","3.2370","3.7243","86.9153"
"002236.SZ","湮貌嘖爺","2010-04-07","90.7453","90.4538","90.7755","88.8454","0.3016","0.3345","90.1522"
"002236.SZ","湮貌嘖爺","2010-04-08","89.1470","89.0464","92.2733","89.0464","-1.4074","-1.5559","90.4538"
"002236.SZ","湮貌嘖爺","2010-04-09","88.4433","91.5395","91.6601","87.4883","2.4931","2.7997","89.0464"
"002236.SZ","湮貌嘖爺","2010-04-12","92.1125","93.0675","94.1130","91.1374","1.5280","1.6692","91.5395"
"002236.SZ","湮貌嘖爺","2010-04-13","93.2887","86.2518","93.2887","84.4624","-6.8157","-7.3234","93.0675"
"002236.SZ","湮貌嘖爺","2010-04-14","85.9402","86.9856","88.8454","85.8497","0.7338","0.8508","86.2518"
"002236.SZ","湮貌嘖爺","2010-04-15","86.3322","82.1805","87.8703","81.9493","-4.8052","-5.5241","86.9856"
"002236.SZ","湮貌嘖爺","2010-04-16","82.1805","83.7487","84.7439","81.7080","1.5682","1.9083","82.1805"
"002236.SZ","湮貌嘖爺","2010-04-19","83.1355","83.7587","85.7492","82.6328","0.0101","0.0120","83.7487"
"002236.SZ","湮貌嘖爺","2010-04-20","83.7688","84.9349","85.2365","79.9186","1.1762","1.4042","83.7587"
"002236.SZ","湮貌嘖爺","2010-04-21","84.2312","87.6592","87.8200","84.2312","2.7243","3.2075","84.9349"
"002236.SZ","湮貌嘖爺","2010-04-22","87.6592","87.6592","87.6592","87.6592","","","87.6592"
"002236.SZ","湮貌嘖爺","2010-04-23","88.9560","86.4528","91.4691","86.3322","-1.2063","-1.3761","87.6592"
"002236.SZ","湮貌嘖爺","2010-04-26","85.8396","84.4423","86.2216","83.2360","-2.0105","-2.3256","86.4528"
"002236.SZ","湮貌嘖爺","2010-04-27","84.4021","82.9344","84.4021","80.7128","-1.5079","-1.7857","84.4423"
"002236.SZ","湮貌嘖爺","2010-04-28","82.5625","82.7334","83.0048","80.4414","-0.2011","-0.2424","82.9344"
"002236.SZ","湮貌嘖爺","2010-04-29","83.9497","79.9990","84.4222","79.9287","-2.7343","-3.3050","82.7334"
"002236.SZ","湮貌嘖爺","2010-04-30","80.0191","80.0191","80.4213","75.2944","0.0201","0.0251","79.9990"
"002236.SZ","湮貌嘖爺","2010-05-04","77.8980","81.7281","83.7386","76.6113","1.7090","2.1357","80.0191"
"002236.SZ","湮貌嘖爺","2010-05-05","81.4165","83.4371","83.6984","80.4514","1.7090","2.0910","81.7281"
"002236.SZ","湮貌嘖爺","2010-05-06","83.4169","79.6271","84.4323","79.4160","-3.8100","-4.5663","83.4371"
"002236.SZ","湮貌嘖爺","2010-05-07","76.4064","80.0120","81.6527","75.3530","0.3849","0.4833","79.6271"
"002236.SZ","湮貌嘖爺","2010-05-10","79.2017","74.7454","80.8222","73.4287","-5.2666","-6.5823","80.0120"
"002236.SZ","湮貌嘖爺","2010-05-11","76.5076","69.5800","76.5076","68.9318","-5.1653","-6.9106","74.7454"
"002236.SZ","湮貌嘖爺","2010-05-12","69.4382","70.4510","71.2613","67.4329","0.8710","1.2518","69.5800"
"002236.SZ","湮貌嘖爺","2010-05-13","70.4510","77.5002","77.5002","69.7421","7.0492","10.0058","70.4510"
"002236.SZ","湮貌嘖爺","2010-05-14","76.5684","77.7230","80.7817","74.7454","0.2228","0.2875","77.5002"
"002236.SZ","湮貌嘖爺","2010-05-17","76.4266","74.7048","77.7028","74.3807","-3.0182","-3.8832","77.7230"
"002236.SZ","湮貌嘖爺","2010-05-18","74.3402","74.3402","75.5556","70.2890","-0.3646","-0.4881","74.7048"
"002236.SZ","湮貌嘖爺","2010-05-19","74.3402","76.9735","77.6825","73.9351","2.6333","3.5422","74.3402"
"002236.SZ","湮貌嘖爺","2010-05-20","75.1505","77.6015","78.5535","75.1505","0.6279","0.8158","76.9735"
"002236.SZ","湮貌嘖爺","2010-05-21","75.9607","83.4555","84.0227","75.3125","5.8540","7.5437","77.6015"
"002236.SZ","湮貌嘖爺","2010-05-24","83.4555","84.9545","86.2509","82.2807","1.4990","1.7961","83.4555"
"002236.SZ","湮貌嘖爺","2010-05-25","85.0558","83.6783","85.0963","82.0376","-1.2761","-1.5021","84.9545"
"002236.SZ","湮貌嘖爺","2010-05-26","83.7188","87.7093","87.7093","83.3340","4.0310","4.8172","83.6783"
"002236.SZ","湮貌嘖爺","2010-05-27","87.8106","87.4257","87.9119","86.0888","-0.2836","-0.3233","87.7093"
"002236.SZ","湮貌嘖爺","2010-05-28","87.3042","85.4811","88.0132","84.3670","-1.9446","-2.2243","87.4257"
"002236.SZ","湮貌嘖爺","2010-05-31","85.3799","85.4001","86.7978","82.6453","-0.0810","-0.0948","85.4811"
"002236.SZ","湮貌嘖爺","2010-06-01","84.0227","88.3575","89.7349","83.1719","2.9574","3.4630","85.4001"
"002236.SZ","湮貌嘖爺","2010-06-02","89.1272","89.9375","93.1177","87.4257","1.5800","1.7882","88.3575"
"002236.SZ","湮貌嘖爺","2010-06-03","89.1070","90.9503","93.8267","87.5473","1.0128","1.1261","89.9375"
"002236.SZ","湮貌嘖爺","2010-06-04","90.1401","92.4898","94.7585","89.2893","1.5395","1.6926","90.9503"
"002236.SZ","湮貌嘖爺","2010-06-07","90.8895","90.6870","93.7862","88.1144","-1.8028","-1.9492","92.4898"
"002236.SZ","湮貌嘖爺","2010-06-08","90.7275","89.7349","92.4898","88.5398","-0.9520","-1.0498","90.6870"
"002236.SZ","湮貌嘖爺","2010-06-09","89.6944","93.0772","93.5026","89.6944","3.3423","3.7246","89.7349"
"002236.SZ","湮貌嘖爺","2010-06-10","93.0772","93.0772","93.0772","93.0772","","","93.0772"
"002236.SZ","湮貌嘖爺","2010-06-11","93.3405","92.2062","94.9610","91.3959","-0.8710","-0.9358","93.0772"
"002236.SZ","湮貌嘖爺","2010-06-17","92.3682","88.1144","93.1380","88.0942","-4.0918","-4.4376","92.2062"
"002236.SZ","湮貌嘖爺","2010-06-18","88.1144","88.1144","88.1144","88.1144","","","88.1144"
"002236.SZ","湮貌嘖爺","2010-06-21","84.6304","84.6709","86.0888","81.0248","-3.4436","-3.9080","88.1144"
"002236.SZ","湮貌嘖爺","2010-06-22","83.0504","85.2381","87.7093","83.0099","0.5672","0.6699","84.6709"
"002236.SZ","湮貌嘖爺","2010-06-23","84.5696","88.5196","90.5452","84.5696","3.2815","3.8498","85.2381"
"002236.SZ","湮貌嘖爺","2010-06-24","89.1272","93.3405","93.7862","88.3170","4.8210","5.4462","88.5196"
"002236.SZ","湮貌嘖爺","2010-06-25","92.9759","92.9759","94.3736","90.5452","-0.3646","-0.3906","93.3405"
"002236.SZ","湮貌嘖爺","2010-06-28","92.1657","90.5452","93.7862","89.9375","-2.4307","-2.6144","92.9759"
"002236.SZ","湮貌嘖爺","2010-06-29","91.9429","88.9247","91.9429","84.6709","-1.6205","-1.7897","90.5452"
"002236.SZ","湮貌嘖爺","2010-06-30","86.4939","91.4567","91.9226","85.2988","2.5320","2.8474","88.9247"
"002236.SZ","湮貌嘖爺","2010-07-01","91.1731","92.9354","95.6092","90.1401","1.4787","1.6168","91.4567"
"002236.SZ","湮貌嘖爺","2010-07-02","91.9429","93.5836","93.7862","89.2893","0.6482","0.6975","92.9354"
"002236.SZ","湮貌嘖爺","2010-07-05","92.6316","98.4856","98.6477","91.7606","4.9020","5.2381","93.5836"
"002236.SZ","湮貌嘖爺","2010-07-06","97.6146","102.6584","102.6584","96.6626","4.1728","4.2369","98.4856"
"002236.SZ","湮貌嘖爺","2010-07-07","103.3066","102.6989","103.6915","99.9238","0.0405","0.0395","102.6584"
"002236.SZ","湮貌嘖爺","2010-07-08","102.6989","110.4773","112.8067","101.3215","7.7784","7.5740","102.6989"
"002236.SZ","湮貌嘖爺","2010-07-09","109.3834","110.7609","112.3206","107.9655","0.2836","0.2567","110.4773"
"002236.SZ","湮貌嘖爺","2010-07-12","113.4347","106.3450","114.3057","105.0081","-4.4159","-3.9868","110.7609"
"002236.SZ","湮貌嘖爺","2010-07-13","104.4814","110.1329","110.3963","103.9143","3.7879","3.5619","106.3450"
"002236.SZ","湮貌嘖爺","2010-07-14","110.0924","107.9655","111.0039","107.1147","-2.1674","-1.9680","110.1329"
"002236.SZ","湮貌嘖爺","2010-07-15","107.9655","107.5401","108.9783","106.3450","-0.4254","-0.3940","107.9655"
"002236.SZ","湮貌嘖爺","2010-07-16","108.8770","110.3760","112.3814","106.5476","2.8359","2.6370","107.5401"
"002236.SZ","湮貌嘖爺","2010-07-19","108.5124","112.0167","113.3942","108.5124","1.6408","1.4865","110.3760"
"002236.SZ","湮貌嘖爺","2010-07-20","112.1991","114.0019","116.4529","110.3963","1.9851","1.7722","112.0167"
"002236.SZ","湮貌嘖爺","2010-07-21","114.8324","113.4347","121.3346","111.5711","-0.5672","-0.4975","114.0019"
"002236.SZ","湮貌嘖爺","2010-07-22","112.4219","112.8878","115.4603","108.6340","-0.5469","-0.4821","113.4347"
"002236.SZ","湮貌嘖爺","2010-07-23","112.8878","113.0296","113.8398","111.4293","0.1418","0.1256","112.8878"
"002236.SZ","湮貌嘖爺","2010-07-26","113.2321","113.2321","113.8398","110.8014","0.2026","0.1792","113.0296"
"002236.SZ","湮貌嘖爺","2010-07-27","113.4347","114.1031","114.4272","111.7129","0.8710","0.7692","113.2321"
"002236.SZ","湮貌嘖爺","2010-07-28","114.4880","115.0754","115.2172","112.0167","0.9723","0.8521","114.1031"
"002236.SZ","湮貌嘖爺","2010-07-29","115.0349","115.7439","116.4731","113.9208","0.6685","0.5809","115.0754"
"002236.SZ","湮貌嘖爺","2010-07-30","115.9667","122.4487","125.0820","115.9667","6.7048","5.7928","115.7439"
"002236.SZ","湮貌嘖爺","2010-08-02","123.9274","124.1907","124.7781","120.1192","1.7420","1.4227","122.4487"
"002236.SZ","湮貌嘖爺","2010-08-03","124.1502","121.7397","124.1907","121.5372","-2.4510","-1.9736","124.1907"
"002236.SZ","湮貌嘖爺","2010-08-04","121.4156","124.3325","124.3730","120.5649","2.5928","2.1298","121.7397"
"002236.SZ","湮貌嘖爺","2010-08-05","124.5756","124.3123","126.6012","122.4487","-0.0203","-0.0163","124.3325"
"002236.SZ","湮貌嘖爺","2010-08-06","124.3123","129.6396","130.2068","123.7248","5.3274","4.2855","124.3123"
"002236.SZ","湮貌嘖爺","2010-08-09","128.9914","131.0576","131.6247","128.6471","1.4179","1.0937","129.6396"
"002236.SZ","湮貌嘖爺","2010-08-10","131.0576","131.5842","133.6504","128.9712","0.5267","0.4019","131.0576"
"002236.SZ","湮貌嘖爺","2010-08-11","131.2399","139.3626","139.5247","129.6801","7.7784","5.9113","131.5842"
"002236.SZ","湮貌嘖爺","2010-08-12","137.7016","141.3680","143.4138","137.3572","2.0054","1.4390","139.3626"
"002236.SZ","湮貌嘖爺","2010-08-13","141.0844","142.4010","142.7859","138.3295","1.0331","0.7308","141.3680"
"002236.SZ","湮貌嘖爺","2010-08-16","142.6036","141.7934","143.4341","139.8285","-0.6077","-0.4267","142.4010"
"002236.SZ","湮貌嘖爺","2010-08-17","141.7731","140.3957","144.7913","139.7677","-1.3977","-0.9857","141.7934"
"002236.SZ","湮貌嘖爺","2010-08-18","139.5247","132.8604","139.5652","132.6781","-7.5353","-5.3672","140.3957"
"002236.SZ","湮貌嘖爺","2010-08-19","132.0299","139.5652","139.7677","132.0299","6.7048","5.0465","132.8604"
"002236.SZ","湮貌嘖爺","2010-08-20","140.3957","135.2911","141.3882","133.4478","-4.2741","-3.0624","139.5652"
"002236.SZ","湮貌嘖爺","2010-08-23","133.7922","134.7239","136.6280","130.2473","-0.5672","-0.4192","135.2911"
"002236.SZ","湮貌嘖爺","2010-08-24","134.7037","139.7475","142.3200","132.6781","5.0235","3.7288","134.7239"
"002236.SZ","湮貌嘖爺","2010-08-25","139.5854","144.7305","147.4246","138.7549","4.9830","3.5657","139.7475"
"002236.SZ","湮貌嘖爺","2010-08-26","144.4267","155.2637","157.4919","144.0215","10.5332","7.2778","144.7305"
"002236.SZ","湮貌嘖爺","2010-08-27","155.9727","153.9471","157.5932","151.2732","-1.3167","-0.8480","155.2637"
"002236.SZ","湮貌嘖爺","2010-08-30","153.9471","160.3278","161.1988","152.3266","6.3807","4.1447","153.9471"
"002236.SZ","湮貌嘖爺","2010-08-31","160.0239","159.9429","161.1988","154.9599","-0.3849","-0.2401","160.3278"
"002236.SZ","湮貌嘖爺","2010-09-01","160.0239","155.3447","163.6700","151.9214","-4.5982","-2.8749","159.9429"
"002236.SZ","湮貌嘖爺","2010-09-02","155.9727","155.9322","157.7957","153.0963","0.5874","0.3781","155.3447"
"002236.SZ","湮貌嘖爺","2010-09-03","154.0483","155.8714","156.5399","151.8809","-0.0608","-0.0390","155.9322"
"002236.SZ","湮貌嘖爺","2010-09-06","155.8511","151.7189","155.9727","145.8446","-4.1525","-2.6641","155.8714"
"002236.SZ","湮貌嘖爺","2010-09-07","151.7189","151.7189","151.7189","151.7189","","","151.7189"
"002236.SZ","湮貌嘖爺","2010-09-08","152.9343","151.7391","154.6560","149.1058","0.0203","0.0134","151.7189"
"002236.SZ","湮貌嘖爺","2010-09-09","151.7189","151.9214","153.8863","151.5163","0.1823","0.1201","151.7391"
"002236.SZ","湮貌嘖爺","2010-09-10","151.9214","152.3873","152.5291","147.9715","0.4659","0.3067","151.9214"
"002236.SZ","湮貌嘖爺","2010-09-13","152.3671","160.1049","160.9962","151.9214","7.7176","5.0645","152.3873"
"002236.SZ","湮貌嘖爺","2010-09-14","160.0239","161.5229","164.0752","159.9024","1.4179","0.8856","160.1049"
"002236.SZ","湮貌嘖爺","2010-09-15","162.2521","159.9226","164.0144","158.0388","-1.6002","-0.9907","161.5229"
"002236.SZ","湮貌嘖爺","2010-09-16","159.8416","153.9876","161.0165","152.3873","-5.9351","-3.7112","159.9226"
"002236.SZ","湮貌嘖爺","2010-09-17","152.9343","154.2509","156.8842","150.5035","0.2633","0.1710","153.9876"
"002236.SZ","湮貌嘖爺","2010-09-20","154.7371","150.9086","154.7371","147.4651","-3.3423","-2.1668","154.2509"
"002236.SZ","湮貌嘖爺","2010-09-21","150.6858","149.0856","150.9289","146.0472","-1.8231","-1.2081","150.9086"
"002236.SZ","湮貌嘖爺","2010-09-27","151.0302","151.9214","152.7925","146.2497","2.8359","1.9022","149.0856"
"002236.SZ","湮貌嘖爺","2010-09-28","151.9214","156.3576","156.9855","150.4022","4.4361","2.9200","151.9214"
"002236.SZ","湮貌嘖爺","2010-09-29","157.3906","155.3650","160.0239","150.9086","-0.9926","-0.6348","156.3576"
"002236.SZ","湮貌嘖爺","2010-09-30","155.1624","156.7424","157.0868","150.9086","1.3774","0.8866","155.3650"
"002236.SZ","湮貌嘖爺","2010-10-08","156.5399","155.0612","157.9983","153.5419","-1.6813","-1.0726","156.7424"
"002236.SZ","湮貌嘖爺","2010-10-11","155.0409","144.4267","156.6209","139.5652","-10.6345","-6.8583","155.0612"
"002236.SZ","湮貌嘖爺","2010-10-12","144.0013","136.9116","144.0013","135.3114","-7.5150","-5.2034","144.4267"
"002236.SZ","湮貌嘖爺","2010-10-13","135.4734","141.3882","141.3882","135.4329","4.4766","3.2697","136.9116"
"002236.SZ","湮貌嘖爺","2010-10-14","140.9831","129.6194","141.3275","127.2697","-11.7688","-8.3238","141.3882"
"002236.SZ","湮貌嘖爺","2010-10-15","128.0191","134.7037","134.8657","122.4487","5.0843","3.9225","129.6194"
"002236.SZ","湮貌嘖爺","2010-10-18","131.5437","137.7016","138.1270","127.9179","2.9979","2.2256","134.7037"
"002236.SZ","湮貌嘖爺","2010-10-19","141.3882","141.5705","143.1100","138.3093","3.8689","2.8096","137.7016"
"002236.SZ","湮貌嘖爺","2010-10-20","138.9575","144.4267","145.6420","138.3093","2.8561","2.0175","141.5705"
"002236.SZ","湮貌嘖爺","2010-10-21","144.5482","143.7785","146.8169","142.4010","-0.6482","-0.4488","144.4267"
"002236.SZ","湮貌嘖爺","2010-10-22","141.7934","146.9384","147.8297","141.7934","3.1600","2.1978","143.7785"
"002236.SZ","湮貌嘖爺","2010-10-25","147.0802","153.5419","153.5419","147.0397","6.6035","4.4941","146.9384"
"002236.SZ","湮貌嘖爺","2010-10-26","154.2509","149.7743","154.9599","145.8851","-3.7677","-2.4538","153.5419"
"002236.SZ","湮貌嘖爺","2010-10-27","149.7743","151.2125","153.9471","146.3510","1.4382","0.9602","149.7743"
"002236.SZ","湮貌嘖爺","2010-10-28","151.2327","160.2265","161.9685","151.0707","9.0140","5.9611","151.2125"
"002236.SZ","湮貌嘖爺","2010-10-29","162.0495","168.4302","174.2033","160.2265","8.2038","5.1201","160.2265"
"002236.SZ","湮貌嘖爺","2010-11-01","168.7138","168.0251","170.1520","164.0954","-0.4051","-0.2405","168.4302"
"002236.SZ","湮貌嘖爺","2010-11-02","165.3108","165.0880","168.4505","164.6828","-2.9371","-1.7480","168.0251"
"002236.SZ","湮貌嘖爺","2010-11-03","164.1359","162.7585","167.7010","161.0367","-2.3295","-1.4110","165.0880"
"002236.SZ","湮貌嘖爺","2010-11-04","164.0752","166.4249","167.7213","162.7585","3.6664","2.2527","162.7585"
"002236.SZ","湮貌嘖爺","2010-11-05","166.0603","168.5113","172.1776","163.8321","2.0864","1.2536","166.4249"
"002236.SZ","湮貌嘖爺","2010-11-08","168.7341","166.8705","170.1520","163.0624","-1.6408","-0.9737","168.5113"
"002236.SZ","湮貌嘖爺","2010-11-09","166.8705","166.8705","166.8705","166.8705","","","166.8705"
"002236.SZ","湮貌嘖爺","2010-11-10","164.6423","178.4773","182.3057","162.3331","11.6068","6.9556","166.8705"
"002236.SZ","湮貌嘖爺","2010-11-11","176.8163","178.9837","188.3826","176.2896","0.5064","0.2837","178.4773"
"002236.SZ","湮貌嘖爺","2010-11-12","178.5583","179.6522","189.2131","176.2289","0.6685","0.3735","178.9837"
"002236.SZ","湮貌嘖爺","2010-11-15","179.6522","192.7782","193.6492","179.6522","13.1260","7.3063","179.6522"
"002236.SZ","湮貌嘖爺","2010-11-16","191.7856","187.3293","198.3892","184.7365","-5.4489","-2.8265","192.7782"
"002236.SZ","湮貌嘖爺","2010-11-17","184.3314","179.8953","192.2313","170.4154","-7.4340","-3.9684","187.3293"
"002236.SZ","湮貌嘖爺","2010-11-18","180.4827","184.5947","186.3165","178.3558","4.6994","2.6123","179.8953"
"002236.SZ","湮貌嘖爺","2010-11-19","186.3570","192.4338","192.6364","182.9539","7.8391","4.2467","184.5947"
"002236.SZ","湮貌嘖爺","2010-11-22","192.4338","184.0275","195.7964","182.1032","-8.4063","-4.3684","192.4338"
"002236.SZ","湮貌嘖爺","2010-11-23","184.0883","182.7514","186.3165","178.4571","-1.2761","-0.6934","184.0275"
"002236.SZ","湮貌嘖爺","2010-11-24","181.6981","184.2098","184.6757","176.7961","1.4584","0.7981","182.7514"
"002236.SZ","湮貌嘖爺","2010-11-25","184.2301","181.8196","185.7290","179.5712","-2.3902","-1.2976","184.2098"
"002236.SZ","湮貌嘖爺","2010-11-26","179.1053","178.2545","181.3334","175.1958","-3.5651","-1.9608","181.8196"
"002236.SZ","湮貌嘖爺","2010-11-29","178.2545","176.2289","184.5339","171.9346","-2.0256","-1.1364","178.2545"
"002236.SZ","湮貌嘖爺","2010-11-30","174.2033","182.1032","183.7237","173.1499","5.8743","3.3333","176.2289"
"002236.SZ","湮貌嘖爺","2010-12-01","182.0424","180.4827","183.3185","176.7353","-1.6205","-0.8899","182.1032"
"002236.SZ","湮貌嘖爺","2010-12-02","182.0627","182.3057","185.3442","180.3004","1.8231","1.0101","180.4827"
"002236.SZ","湮貌嘖爺","2010-12-03","181.3942","181.2929","181.3942","177.4443","-1.0128","-0.5556","182.3057"
"002236.SZ","湮貌嘖爺","2010-12-06","180.8878","175.0135","184.3314","170.3546","-6.2794","-3.4637","181.2929"
"002236.SZ","湮貌嘖爺","2010-12-07","172.2992","176.9378","178.2545","171.2864","1.9243","1.0995","175.0135"
